020105;31046;MILLARD;MK5502 FILTRO DE AIRE VITARA;2.000;117983.00;24;02
020106;31018;MILLARD;MK5524 FILTRO DE AIRE SWIFT;29.000;94281.00;24;02
020107;31092;MILLARD;MK5801 F/A RESPIRADERO PURIFICADORES;0.000;0.00;24;
020109;31231;MILLARD;MK76429 F/A OPTIMA V6 2.7;15.000;149551.00;24;02
020110;31022;MILLARD;MK7421 FILTRO AIRE BLAZER;31.000;113623.00;24;02
020111;31055;MILLARD;MK7597 FILTRO DE AIRE LUMINA;19.000;94593.00;24;02
020112;31084;MILLARD;MK75F00 FILTRP AIRE WAGON R;0.000;119135.00;24;02
020113;31047;MILLARD;MK7617 FILTRO DE AIRE VITARA;15.000;110536.00;24;02
020114;31026;MILLARD;MK79201 AIRE SUPER CARRY;0.000;99000.00;24;02
020115;30078;MILLARD;MK8038 FILTRO DE AIRE SILVERADO;31.000;193911.00;6;02
020116;31051;MILLARD;MK8052 FILTRO DE AIRE ESTEEM M;21.000;93652.00;24;02
020117;31082;MILLARD;MK8067 FILTRO DE AIRE LUV INY.;0.000;158148.00;24;02
020118;31081;MILLARD;MK8069 FILTRO GRAN VITARA 2000;32.000;104979.00;24;02
020120;31068;MILLARD;MK8755 FILTRO DE AIRE SILVERADO;64.000;116724.00;12;02
020121;31049;MILLARD;MK9345 FILTRO AIRE TRAIL BLAZER;0.000;241835.00;12;02
020301;66013;MILLARD;MF6397 FILTRO GAS TRAIL BLAZER;9.000;119137.00;24;02
020303;66003;MILLARD;MF2405 FILTRO GAS CHEVETTE;228.000;27790.00;500;02
020304;66079;MILLARD;MF2406 FILTRO GAS CENTURY FLAUTA;21.000;155736.00;24;02
020306;66001;MILLARD;MF2506 FILTRO GAS CENTURY (FLAUTA);0.000;83898.00;24;02
020307;66007;MILLARD;MF2507 FILTRO GAS ESTEEM;22.000;97845.00;24;02
020308;66009;MILLARD;MF2606 FILTRO GAS GM CORTO;0.000;14788.00;30;02
020309;66008;MILLARD;MF2607 FILTRO GAS GM LARGO;0.000;14788.00;270;02
020311;22065;MILLARD;MF3627 FILTRO GASOIL NPR IZUSU;0.000;53170.00;24;02
020312;31114;MILLARD;MK9401 F/A DODGE RAM 04/05;24.000;135704.00;24;02
020313;66000;MILLARD;MF578 FILTRO GAS CAVALIER ROSCA/PICO;26.000;58833.00;24;02
020314;66005;MILLARD;MF580 FILTRO GAS CAPRICE;15.000;61455.00;24;02
020315;66012;MILLARD;MF5982 FILTRO GAS GRAN VITARA;0.000;102252.00;24;02
020316;66082;MILLARD;MF619 F/G CHEVOLET OPTRA;70.000;47926.00;24;02
020317;66004;MILLARD;MF645 FILTRO GASOLINA BLAZER;35.000;77186.00;24;02
020320;22293;MILLARD;MS3202 F/G SEPARADOR KODIAC;0.000;216351.00;12;02
020140;31012;MILLARD;MK18777 FILTRO AIRE CHEROKEE LIBERTY;0.000;82221.00;24;02
020141;31008;MILLARD;MK3373 F/A WRANGLER, ESCARABAJO;0.000;67434.00;24;02
020143;31006;MILLARD;MK3660 FILTRO DE AIRE NEON;39.000;80961.00;24;02
020144;31010;MILLARD;MK3901 FILTRO DE AIRE CHEROKEE;64.000;102249.00;24;02
020145;31042;MILLARD;MK7440 FILLTRO DE AIRE GRAND CHEROKEE;36.000;107284.00;24;02
020146;31016;MILLARD;MK8805 FILTRO DE AIRE NEON 2000;0.000;138327.00;12;02
020340;66019;MILLARD;MF1582 FILTRO GAS NEON (2MANG);7.000;246240.00;24;02
020342;66021;MILLARD;MF1583 FILTRO GAS NEON (3 MANG);0.000;284941.00;24;02
020343;66016;MILLARD;MF1585 FILTRO GAS MILLARD GRAN;0.000;122910.00;24;02
020344;66015;MILLARD;MF1586 FILTRO GAS MILLARD CHEROKEE;9.000;102566.00;24;02
020345;66014;MILLARD;MF1587 FILTRO GAS MILLARD CARAVAN;0.000;155736.00;24;02
020346;66018;MILLARD;MF1588 FILTRO GAS MILLARD WAGONEER;0.000;46144.00;250;02
020347;66020;MILLARD;MF1680 FILTRO GAS RAM (CENICER;21.000;202509.00;24;02
020348;66022;MILLARD;MF1781 FILTRO REGULADOR GRAN CHEROKEE;11.000;845064.00;6;02
020349;66023;MILLARD;MF1782 FILTRO REGULADOR NEON;11.000;1069388.00;6;02
020351;66024;MILLARD;MF1783 FILTRO REGULADOR DODGE RAM;23.000;834159.00;6;02
020353;66025;MILLARD;JC283 = MF283 FILTRO DE GAS CHEROKEE NUE;0.000;0.00;1;10
020160;31058;MILLARD;MK4494 FILTRO DE AIRE  MATIZ;38.000;81276.00;24;02
020161;31035;MILLARD;MK5109 FILTRO DE AIRE ESPERO/CIELO/RACER;28.000;76557.00;24;02
020162;31020;MILLARD;MK63897 FILTRO AIRE TACUMA;13.000;95424.00;24;02
020163;31050;MILLARD;MK78B00 FILTRO DE AIRE TICO;0.000;56421.00;24;02
020164;31111;MILLARD;MK6333 F/A CIVIC 4TA GENERACION;1.000;80961.00;24;02
020165;31069;MILLARD;MK8729 FILTRO DE AIRE LANOS DAEWOO;19.000;98159.00;24;02
020166;31074;MILLARD;MK8730 FILTRO DE AIRE NUBIRA DAEWOO;10.000;105503.00;24;02
020167;31073;MILLARD;MK8731 FILTRO DE AIRE LEGANZA;4.000;114730.00;24;02
020360;66011;MILLARD;MF2407 FILTRO GAS TICO, DAMAS;0.000;22129.00;500;02
020361;66002;MILLARD;MF481 FILTRO GAS ESPERO/CIELO GM;85.000;44884.00;24;02
020362;66006;MILLARD;MF618 FILTRO GAS NUBIRA, CORSA;0.000;47611.00;24;02
020363;66036;MILLARD;MF986M FILTRO GAS MATIZ;7.000;57889.00;24;02
020182;31004;MILLARD;MK5140 FILTRO DE AIRE FIAT TEMPRA;0.000;69428.00;24;02
020183;31112;MILLARD;MK7203 F/A KIA PREGIO;19.000;142522.00;24;02
020184;31038;MILLARD;MK5627 FILTRO AIRE FIAT PALIO;125.000;65335.00;24;02
020185;31098;MILLARD;MK5784 FILTRO AIRE FIAT UNO PANEL;35.000;80123.00;24;02
020380;66026;MILLARD;MF1410 FILTRO GAS FIAT PALIO;49.000;58518.00;24;02
020381;66027;MILLARD;MF3744 FILTRO GAS FIAT TEMPRA;2.000;124692.00;24;02
020382;66028;MILLARD;MF5312 FILTRO GAS FIAT 1, PALIO SIENA;45.000;87464.00;24;02
020191;31085;MILLARD;MK4383 FILTRO AIRE MAZDA 323;20.000;129518.00;24;02
020192;31013;MILLARD;MK5058 FILTRO EXPLORER (CUADRADO);0.000;91345.00;24;02
020193;31034;MILLARD;MK5595 FILTRO DE AIRE LASER;7.000;85472.00;24;02
020194;31031;MILLARD;MK5056 FILTRO DE AIRE CROWN VICTORIA;0.000;101937.00;24;02
020195;31043;MILLARD;MK5682 FILTRO DE AIRE FORD FIESTA;29.000;72991.00;24;02
020196;31009;MILLARD;MK6366 FILTRO DE AIRE BRONCO FORD;31.000;98686.00;24;02
020197;31024;MILLARD;MK6591 FILTRO AIRE MK6591 (PICO FINO);0.000;36599.00;24;02
020198;31067;MILLARD;MK6828 FILTRO AIRE MAZDA 626;0.000;88408.00;24;02
020199;31059;MILLARD;MK6867 FESTIVA INYECCION;33.000;78341.00;24;02
020200;31025;MILLARD;MK7756 FILTRO DE AIRE (PICO GRUESO);0.000;29888.00;24;02
020201;31048;MILLARD;MK7774 EXPLORER CONO SIN PUNTA;5.000;153429.00;12;02
020202;31037;MILLARD;MK8004 FILTRO DE AIRE FORTALEZA;8.000;93440.00;12;02
020203;31030;MILLARD;MK8141 EXPLORER AIRE (CONO SIN PUNTA);0.000;158461.00;12;02
020204;31036;MILLARD;MK8243 FILTRO AIRE EXPLORER (CUADRADO);0.000;79179.00;24;02
020205;31028;MILLARD;MK9332 F/A EXPLORER 03/05 V6, V8;57.000;124692.00;24;02
020390;66030;MILLARD;MF3521 FILTRO GAS BRONCO ford;0.000;62713.00;24;02
020391;66033;MILLARD;MF3523 FILTRO GAS ROSCA PICO;185.000;34922.00;300;02
020393;66034;MILLARD;MF3524 FILTRO GAS ROSCA/ROSCA;0.000;46670.00;300;02
020394;66038;MILLARD;MF3525 FILTRO GAS LASER;0.000;95749.00;24;02
020395;66037;MILLARD;MF3526 FILTRO GAS FIESTA;15.000;90715.00;24;02
020397;66029;MILLARD;MF800 FILTRO GAS PICO CORTO;0.000;73306.00;24;02
020399;22040;MILLARD;MF29341 F/G KODIAK CAT 3126;53.000;123854.00;24;02
020400;32020;MILLARD;MK30781 F/A TOYOTA DYNA 2007 UP;21.000;473815.00;1;02
020401;22303;MILLARD;ML19547 F/AC 4RUNNER 2012-16;0.000;62995.00;20;02
020403;66092;MILLARD;MF83143 F/G HYUNDAI TUCSON;19.000;315667.00;24;02
020404;22323;MILLARD;MSR26 FILTRO SEPARADOR RACOR R26;0.000;116722.00;12;02
020405;22300;MILLARD;MSR60 FILTRO SEPARADOR RACOR R60;63.000;198314.00;12;02
020210;31065;MILLARD;MK133 FILTRO AIRE EXCEL (TODOS);30.000;120917.00;24;02
020211;31057;MILLARD;MK22301 FILTRO AIRE ACCENT 1.3;20.000;58518.00;24;02
020212;32079;MILLARD;MK45020 FILTRO DE AIRE H-100;0.000;184157.00;12;02
020213;31015;MILLARD;MK6362 FILTRO AIRE ELANTRA, MX MITSUBISH;20.000;159302.00;12;02
020214;31052;MILLARD;MK7775 FILTRO DE AIRE ACCENT;0.000;73306.00;24;02
020215;31066;MILLARD;MK8162 FILTRO DE AIRE ELANTRA 96-00;8.000;98998.00;24;02
020410;66039;MILLARD;MF9000 FILTRO GAS ELANTRA;16.000;148080.00;24;02
020411;66040;MILLARD;MF4886 FILTRO GAS H100;0.000;132139.00;24;02
020412;66041;MILLARD;MF3442 FILTRO GAS ACCENT;0.000;25692.00;500;02
020413;66042;MILLARD;MF9305 FILTRO GASOLINA ACCENT;8.000;77186.00;24;02
020220;31078;MILLARD;MK8548 FILTRO AIRE KIA SEPHIA/SHUMA;11.000;92812.00;24;02
020221;31077;MILLARD;MK9277 FILTRO DE AIRE KIA RIO;31.000;74775.00;24;02
020222;31086;MILLARD;MK8121 FILTRO AIRE SPORTAGE/CARNIVAL;4.000;120288.00;24;02
020223;31079;MILLARD;MK8550 FILTRO AIRE TOWNER KIA;0.000;0.00;24;02
020420;66043;MILLARD;MF9131 FILTRO GAS KIA RIO;0.000;113156.00;24;02
020901;22088;MILLARD;MF3522 FILTRO DE GASOIL IVECO;0.000;104976.00;24;02
020231;32224;MILLARD;MK17246 FILTRO DE AIRE 649TD;0.000;360656.00;1;02
020232;22307;MILLARD;MD38328 CAMIONES VOLCVO AS25/30/35;27.000;689013.00;8;02
020233;32182;MILLARD;MK4350 FILTRO DE AIRE CANTER 444;16.000;316297.00;12;02
020234;31021;MILLARD;MK5505 F/A LANCER 1.3 Y 1.5 (PLATILLO);0.000;81276.00;24;02
020236;31014;MILLARD;MK6389 FILTRO AIRE VAN L300;4.000;165278.00;12;02
020237;34135;MILLARD;MK6696 FILTRO DE AIRE FK615;12.000;756971.00;1;02
020238;31033;MILLARD;MK7142 FILTRO AIRE MONTERO;0.000;78653.00;24;02
020239;31044;MILLARD;MK7344 FILTRO AIRE MX/MF97-98;0.000;88721.00;24;02
020241;31080;MILLARD;MK8208 FILTRO DE AIRE LANCER 1.6;30.000;103405.00;24;02
020242;31064;MILLARD;MK9021 FILTRO DE AIRE MF99-200;0.000;122910.00;24;02
020430;66044;MILLARD;MF2200 FILTRO GAS MF;24.000;127105.00;24;02
020432;31121;MILLARD;MK620721 F/A SPACE WAGON 00-04;25.000;130042.00;24;02
020433;66046;MILLARD;MF3541 FILTRO GAS MX/MF;0.000;97847.00;24;02
020434;66045;MILLARD;MF4132 FILTRO GAS LANCER 1,8 I;0.000;102249.00;24;02
020435;22170;MILLARD;MF6066 FILTRO GAS MITSUBISHI;183.000;70054.00;24;02
020437;66047;MILLARD;MF9048 F/G VITARA, VAN L300;17.000;102564.00;24;02
020250;66048;MILLARD;MF4474 FILTRO GAS SENTRA CARB;21.000;64182.00;24;02
020251;66049;MILLARD;MF4777 FILTRO GAS SENTRA INYECCION;0.000;52332.00;24;02
020252;66050;MILLARD;MF5237 FILTRO GAS SENTRA 2001-UP;0.000;70054.00;24;02
020253;31054;MILLARD;MK4309 F/A FORESTER, IMPREZA, LEGACY;0.000;69740.00;24;02
020254;31005;MILLARD;MK5279 F/A SENTRA (PLATILLO) CARBURADO;11.000;140110.00;24;02
020255;31087;MILLARD;MK6900 F/A SENTRA PANEL 97-02;28.000;91974.00;24;02
020450;31110;MILLARD;MK7630 F/A LANCER 1.6 (INYECCION);24.000;106656.00;24;02
020451;31029;MILLARD;MK5309 F/A R19, CLIO 1.4 (FLEXIBLE);14.000;85472.00;24;02
020452;31119;MILLARD;MK5463 F/A TWINGO PANEL;3.000;81591.00;24;02
020260;30067;MILLARD;MK376 F/A TOYOTA 4.5 LITS;41.000;141263.00;12;02
020261;31019;MILLARD;MK4940 FILTRO DE AIRE STARLET;0.000;95434.00;24;02
020262;31089;MILLARD;MK5125 F/A CELICA CORTO;0.000;78341.00;24;02
020263;31017;MILLARD;MK5466 F/A COROLLA 1.8 97-02 INY;30.000;93440.00;24;02
020264;30091;MILLARD;MK62010 F/A HILUX 00-03 INY, PRADO;43.000;180275.00;12;02
020265;31000;MILLARD;MK6395 F/A CELICA LARGO;0.000;80647.00;24;02
020266;31003;MILLARD;MK6544 F/A COROLLA 1.6 CARBURADO;0.000;79808.00;24;02
020267;31001;MILLARD;MK7351 F/A CAMRY 4 Y 6 CIL;21.000;113471.00;24;02
020268;31083;MILLARD;MK7626 F/A 4 RUNNER/ PRADO 00-04;13.000;120290.00;24;02
020269;31072;MILLARD;MK9115 F/A TOYOTA YARIS;23.000;50236.00;24;02
020270;31076;MILLARD;MK87402 FILTRO DE AIRE TERIOS;45.000;78341.00;24;02
020271;31071;MILLARD;MK9482 F/A COROLLA 03-05 NEW SENSATION;32.000;92812.00;24;02
020460;66058;MILLARD;MF75110 FILTRO GAS HILUX 2001-03;0.000;132769.00;24;02
020462;66031;MILLARD;MF4455 FILTRO GAS SAMURAY;156.000;26637.00;500;02
020463;66053;MILLARD;MF4922 FILTRO GAS DYNA;0.000;168216.00;24;02
020464;66080;MILLARD;MF5010 FILTRO GAS COROLLA;111.000;20344.00;500;02
020465;66051;MILLARD;MF5450 FILTRO GAS COROLLA;0.000;21288.00;250;02
020466;66054;MILLARD;MF56040 FILTRO GAS DYNA LARGO;7.000;140110.00;24;02
020467;66055;MILLARD;MF6020 FILTRO GAS MACHITO 4.5;11.000;111166.00;24;02
020468;66056;MILLARD;MF6030 FILTRO GASOLINA 4500, V;18.000;116407.00;24;02
020469;66057;MILLARD;MF6680 FILTRO GAS PRADO/4RUNNE;0.000;97218.00;24;02
020470;66052;MILLARD;MF9145 FILTRO GAS COROLLA 1.8;0.000;113471.00;24;02
020471;66059;MILLARD;MF6040 FILTRO GAS 4.5 MF6040;31.000;179436.00;24;02
020472;66060;MILLARD;MF6050 FILTRO GAS 4.5 MF6050;0.000;176186.00;24;02
020280;31041;MILLARD;MK4320 FILTRO AIRE CIVIC (CARB);0.000;88092.00;24;02
020281;31039;MILLARD;MK6807 FILTRO DE AIRE ACCORD 92-96;0.000;67119.00;24;02
020282;31023;MILLARD;MK7174 FILTRO DE AIRE CIVIC 93-96;8.000;78653.00;24;02
020283;31053;MILLARD;MK7420 FILTRO DE AIRE ACCORD 97-98;5.000;107284.00;24;02
020284;31061;MILLARD;MK7764 FILTRO DE AIRE CIVIC 97-99;6.000;79494.00;24;02
020285;31075;MILLARD;MK8133 FILTRO DE AIRE ACCORD 2001-03;0.000;114101.00;24;02
020480;66062;MILLARD;MSR60HP F/G TRAMPA AGUA;0.000;198314.00;1;02
020481;66064;MILLARD;MF6534 FILTRO GAS HONDA;22.000;114730.00;24;02
020482;66063;MILLARD;MF6826 FILTRO GAS CIVIC;2.000;97533.00;24;02
020483;66062;MILLARD;MF7599 FILTRO GAS CIVIC;0.000;99629.00;24;02
020484;66065;MILLARD;MF8401 MILLARD ACCORD;0.000;81276.00;24;02
020485;31062;MILLARD;MK7431 F/A VW VENTO, GOLF;24.000;125952.00;24;02
010001;22003;WEBA;W11 WAGONNER 8CIL. WEB;0.000;0.00;12;01
010002;22004;WEBA;W13 CHEVROLET 8 CIL. WEB;357.000;25936.16;12;01
010003;22005;WEBA;W16 FIAT TODOS, SIERRA WEB;-1.000;30380.49;12;01
010004;22172;WEBA;W2  F150, F350 5.8LTS WEB;868.000;29184.16;12;01
010005;22009;WEBA;W25 JEEP CJ WEB;0.000;0.00;12;01
010006;22193;WEBA;W2619 CHEVROLET CORSA WEB;0.000;23975.69;12;01
010007;22051;WEBA;W2825 FORD, SUBARU, FIESTA;0.000;0.00;12;01
010008;22054;WEBA;W2830 RENAULT 12-16 WEB;72.000;25058.00;12;01
010009;22168;WEBA;W2870 VOLKSWAGEN, FIESTA WEB;0.000;0.00;12;01
010010;22012;WEBA;W30 PICK.UP CHEVROLET 6 CIL.;0.000;25438.09;12;01
010012;22068;WEBA;W3387 CHEVROLET 6 CIL, CHEVET;7.000;25792.16;12;01
010013;22056;WEBA;W3429 WAGONEER 83-87 WEB;0.000;25998.39;12;01
010014;22199;WEBA;W3506 CAVALIER Z24, WEB;7.000;24632.27;12;01
010015;22134;WEBA;W3512 DAEWOO TYCO WEB;0.000;0.00;12;01
010016;22174;WEBA;W3593 MITSUBISHI LANCER WEB;452.000;28992.16;12;01
010017;22130;WEBA;W3600 TRACER, TAURUS WEB;0.000;28067.36;12;01
010018;22027;WEBA;W3614 FIESTA, NEON, SUPER CARRY;13.000;26060.96;12;01
010019;22175;WEBA;W3682 NISSAN SENTRA WEB;9.000;27182.89;12;01
010020;22133;WEBA;W3950 MITSUBISHI WEB;0.000;0.00;12;01
010021;22077;WEBA;W3980 CENTURY, BLAZER, GRAND;358.000;25840.16;12;01
010022;22058;WEBA;W3985 RENAULT 2000, CARIBE 442;0.000;28156.96;12;01
010023;22018;WEBA;W43 TODOS DODGE WEB;0.000;28460.00;12;01
010024;22140;WEBA;W4386 VITARA 2000 (DOS PUERTA;78.000;25792.16;12;01
010025;22196;WEBA;W4558 FILTRO DE ACEITE FIAT;183.000;28638.09;12;01
010026;22007;WEBA;W4967 F/AC TPYOTA COROLLA;1595.000;24672.16;12;01
010027;22122;WEBA;W5113 RENAULT 5 CHISPA;0.000;0.00;12;01
010028;22171;WEBA;W6607 CAMIONETAS ASIA;113.000;22784.16;12;01
010029;22166;WEBA;W7317 MITSUBISHI LANCER;589.000;28509.87;12;01
010030;22025;WEBA;W7328 CORCEL, DEL REY;1.000;28979.60;12;01
010031;22002;WEBA;W8 FAMILIA FORD, RUSTICOS TOYOTA;6.000;29580.00;12;01
010032;22090;WEBA;W8933 RENAULT CLIO TWINGO;166.000;26992.24;12;01
010033;11017;WEBA;WCH2833 RENAULT TWINGO ECOL.;38.000;12731.89;12;01
010101;30042;WEBA;WCA1 FIAT UNO, PREMIO;45.000;17823.36;8;01
010102;30031;WEBA;WCA1-1 UNIVERSAL GAS-GASOLINA WEB;0.000;423.30;8;01
010103;30014;WEBA;WCA4 VOLKSWAGEN ESCARABAJO WEB;2.000;11404.44;20;01
010104;30068;WEB;WCA113 CAMION GMC;0.000;35782.27;4;01
010105;30019;WEBA;WCA146 VALIANT, DART;171.000;14460.09;6;01
010106;30030;WEBA;WCA148 PICK-UP FORD F 100;284.000;14827.73;6;01
010107;30028;WEBA;WCA160 DODGE 318, WAGONEER 8 C;90.000;15968.80;6;01
010108;30024;WEBA;WCA184 WAGONEER, CJ FILTRO AIRE;95.000;14517.49;6;01
010109;30021;WEBA;WCA187 PICK-UP CHEVROLET;1.000;16507.63;6;01
010110;30023;WEBA;WCA189 NOVA, MONZA;90.000;14320.63;6;01
010111;30033;WEBA;WCA192 CAPRICE, MALIBU (6CIL);111.000;15208.50;6;01
010112;31011;WEB;W1246 FILTRO VG1246070002/1;0.000;0.00;6;01
010113;30025;WEBA;WCA303 FORD MOTOR 300 WEB;184.000;16349.60;6;01
010114;30061;WEBA;WCA304 FAMILIA FORD FILTRO AIRE;0.000;0.00;6;01
010115;30059;WEBA;WCA305 DODGE CORONET FILTRO AIRE;0.000;0.00;6;01
010116;30032;WEBA;WCA324 FORD VARIOS FILTRO AIRE;0.000;21674.21;6;01
010117;30034;WEBA;WCA326 CHEVROLET, MOTOR 350;126.000;21293.74;6;01
010118;30039;WEBA;WCA327 MOTORES CHEVROLET 305 W;9.000;19265.13;6;01
010119;30038;WEBA;WCA340 FORD LTD FILTRO;60.000;18884.99;6;01
010120;30015;WEBA;WCA351 CONQUISTADOR 8 CIL WCA;24.000;15588.34;6;01
010121;30058;WEBA;WCA352 CARIBE 442 FILTRO AIRE;0.000;16349.60;6;01
010122;30067;WEBA;WCA376 RUSTICOS TOYOTA;101.000;33843.84;4;01
010123;30029;WEBA;WCA381 COUGAR, CONQUISTADOR;0.000;17363.44;6;01
010124;30018;WEBA;WCA568 CENTURY, CELEBRITY;16.000;17262.71;8;01
010125;30046;WEBA;WCA660 FIAT 124-215 FILTRO  AIRE;21.000;21994.49;6;01
010126;32013;WEBA;WA10088 F/A = MK26123;0.000;0.00;6;01
010127;30102;WEBA;WCA1613 FILTRO AIRE UNIV;18.000;30676.00;6;01
010128;22001;WEBA;WH2807 FILTRO DE ACEITE;0.000;353.49;6;01
010129;30005;WEBA;WCA26312 HILLMAN, CORTINA;5.000;16993.09;6;01
010130;30016;WEA;WCA2640 RENAULT 18 GTS;0.000;0.00;6;01
010131;30060;WEBA;WCA2641 RENAULT 30 GT FILTRO AIRE;0.000;0.00;6;01
010132;30041;WEBA;WCA2663 RENAULT 12-16-18;6.000;18758.06;6;01
010133;30047;WEBA;WCA2668 SIERRA CARBURADOS;0.000;0.00;6;01
010134;30020;WEBA;WCA2718 FIAT VARIOS, UNIVERSAL;764.000;13553.14;6;01
010135;30022;WEBA;WCA3121 FIAT 131-132 FILTRO AIRE;0.000;11530.73;6;01
010136;30026;WEBA;WCA3300 FAIRMONT ZEPHIR, FILTRO AIRE;108.000;15968.83;6;01
010137;30035;WEBA;WCA3523 SILVERADO 6CIL C-10;0.000;16982.96;6;01
010138;30036;WEBA;WCA3537 CENTURY, CELEBRITY FILTRO;0.000;19772.89;6;01
010139;30057;WEBA;WCA3566 TOYOTA COROLLA 86-89;0.000;20659.44;6;01
010140;30037;WEBA;WCA3588 BLAZER, DUARANGO FILTRO AIRE;31.000;15968.83;6;01
010141;30043;WEBA;WCA3902 CENTURY BUICK 95-97;0.000;20658.17;8;01
010142;30049;WEBA;WCA4565 FIAT REGATA, RITMO;0.000;20659.44;6;01
010144;31049;WEB;WCA6141 FILTRO AIRE TRAIL BLAZ;33.000;32116.63;1;01
010145;31243;WEBA;WA10092 F/A FORD FUSION;0.000;29879.97;6;01
010146;30091;WEBA;WCA6201 F/A TOYOTA HILUX 2000-2001;11.000;46775.13;4;01
010147;30082;WEBA;WCA6369 FORD FESTIVA FILTRO AIRE;0.000;19028.99;6;01
010148;31014;WEBA;WCA6389 FILTRO AIRE PANEL L300;0.000;0.00;6;01
010149;31172;WEBA;WA10118 F/A = MK10118;29.000;34002.60;6;01
010150;30090;WEBA;WCA7801 F/A TOYOTA HYLUX HASTA 2000;20.000;57264.39;8;01
010151;30078;WEB;WCA8038 CHEYENNE, SILVERADO, FILTRO;38.000;81888.70;6;01
010152;31016;WEBA;WCA8805 FILTRO AIRE NEON 2000;6.000;59978.76;1;01
010153;30079;WEBA;WCA9201 SUPER CARRY FILTRO AIRE;0.000;0.00;8;01
010154;30048;WEBA;WCA9601 DEL REY, CORCEL FILTRO AIRE;9.000;0.00;6;01
010155;30069;WEBA;WCA9620 VOLKSWAGEN GOL FILTRO AIRE;0.000;0.00;6;01
010156;31115;WEBA;WCA9857 FILTRO AIRE TWINGO 99;0.000;0.00;8;01
010157;30005;WEBA;WCAZUL02 UNIVERSAL FILTRO AIRE;56.000;17469.17;12;01
010201;22081;WEB;W6A MOTOR ISUZU 6CIL C/T;315.000;83483.96;6;01
010202;22119;WEB;W6B MOTOR ISUZU 6CIL C/T;268.000;84873.53;6;01
010203;22008;WEB;W20 JOHN DEERE FILTRO ACEITE;52.000;48240.80;12;01
010204;22195;WEB;W2010 F/AC CHERI ORINOCO;0.000;29419.43;12;01
010205;31274;WEBA;WA3173 F/A CENTAURO 1.8LTS;36.000;26447.61;6;01
010206;22079;WEB;W029 MOTOR VM295 WEB;0.000;0.00;6;01
010207;22161;WEB;W4511 = ML10060 TAHOE, SILVERADO;7.000;27004.96;12;01
010208;22013;WEB;W36 CATERPILLAR, MASEY FERGUS;3.000;40816.16;12;01
010209;22127;WEB;W39 CASE, INTERNACIONAL WEB;0.000;0.00;6;01
010210;31116;WEBA;WA7127 F/A VOLKSWAGEN GOL;0.000;17792.16;6;01
010211;31212;WEBA;WA7655 F/A RENAULT LOGAN;36.000;26290.40;6;01
010212;22016;WEB;W41 MOTORES FORD, LAVERDA;23.000;66108.49;6;01
010213;22017;WEB;W42 VOLVO, CASE, FORD;0.000;0.00;6;01
010214;22019;WEB;W47 CASE, JOHN DEERE;0.000;0.00;4;01
010215;22020;WEB;W49 CATERPILLAR, MACK;162.000;93024.24;6;01
010216;22021;WEB;WPB50 ALLIS CHALMER, WILLYS;0.000;0.00;12;01
010217;22023;WEB;W373 CAMIONES GMC,;23.000;59434.30;6;01
010218;22115;WEB;WPR393 FILTRO DE AGUA MACK;0.000;0.00;12;01
010219;22028;WEB;W977 MOTORES FORD;21.000;52579.66;6;01
010220;22029;WEB;WP1101 MOTORES CUMMIN'S;0.000;37101.16;12;01
010221;22096;WEB;WG1101E SURTIDORES DE COMBUSTIBLE;0.000;37101.16;12;01
010222;22076;WEB;WP1103P MOTORES CUMMINS WEB;0.000;0.00;6;01
010223;22030;WEB;WP1103 MOTORES CUMMINS, CATERPILLAR;53.000;48286.39;6;01
010224;22031;WEB;WP1104 CATERPILLAR, KODIAC;1.000;48721.26;6;01
010225;31155;WEBA;WA9392 F/A CERATO;5.000;16492.53;6;01
010226;22033;WEB;WP1106 ALLIS CHALMERS.;0.000;0.00;6;01
010227;22040;WEB;WP1108 INTERNACIONAL, KODIAC WEB;6.000;44799.64;6;01
010228;22036;WEB;WP1109 PRIMARIO GASOIL MACK, WEB;220.000;64193.59;6;01
010229;22037;WEB;WP1110 SECUNDARIO GASOIL MACK,;144.000;65881.30;6;01
010230;22038;WEB;WP1117 MOTORES INTERNACIONAL WEB;0.000;0.00;6;01
010231;22039;WEB;WP1118 MOTORES INTERNACIONAL WEB;0.000;0.00;6;01
010232;22033;WEB;WP1119 CATERPILLAR WEB;0.000;0.00;6;01
010233;22040;WEB;WP1121 HERCULES SECUNDARIO,;52.000;38641.41;6;01
010234;22041;WEB;WP1127 CASE SECUNDARIO WEB;0.000;0.00;12;01
010235;22043;WEB;WP1130 JHON DEERE VIDRIO;0.000;0.00;6;01
010236;22292;WEB;WP1131 THERMO KING WEB;0.000;0.00;12;01
010237;31114;WEBA;WA9401 F/A = MK9401;14.000;22648.71;6;01
010238;22045;WEB;WP1146 DETROIT DIESEL PRIMARIO;2.000;46044.64;6;01
010239;22046;WEB;WP1147 DETROIT DIESEL SECUNDAR;49.000;46366.24;6;01
010240;22106;WEB;W1168 ACEITE PEGASO, MIDER;87.000;83278.94;6;01
010241;22198;WEB;W6355 HYUNDAI H100 BACHACO, WEB;374.000;83851.63;6;01
010242;22048;WEB;WP1654 SISTEMAS HID, WEB;0.000;0.00;12;01
010243;22014;WEB;W2801 MOTORES FIAT INT. WEB;0.000;52001.76;6;01
010244;22060;WEB;W2883 FIAT IVECO, N7 WEB;118.000;95321.79;6;01
