1;002178;J311874526;TU ELECTRO FILTRO LA VIVIENDA;0241-8322608;tuelectrofiltro@gmail.com;VIVIENDA POPULAR LOS GUAYOS FTE AL SEC 7 LOCAL 3 LA VIVIENDA;LOS GUAYOS;;F;20
0;002180;J311690816;TUNING WASH;0414-5884751;Sin Correo;AV.INTERCOMUNAL LA MORITA ANTES DEL IMPERIOS DE SABORES;LA MORITA;;F;25
0;002181;J298512938;MULTISERVICIOS CEMARAN 2010, C.A.;0414-4998762;Sin Correo;C/LOS NARANJOS Nß99-44 SEC.LOS NARANJOS NAGUANAGUA CARABOBO;;;F;9
0;002182;J309378641;AS CARS, C.A;02416170151;Sin Correo;AV. BOLIVAR NAGUANAGUA DETRAS DEL CENTRAL MADEIRENSE;;;F;9
0;002183;J313936235;IMPORTACIONES GONCALVES, C.A.;0412-4439850;Sin Correo;AV. INTERCOMUNAL MARACAY-TURMERO SEC ARTURO MICHELENA, LOC 1;TURMERO;;F;2
0;002184;J075709837;REPODIECA, C.A;0414-4304747;Sin Correo;C/NACIONAL VIA SAN MATEO EDO. ARAGUA;SAN MATEO;0006;F;23
0;002185;J139734200;LUBRICANTES Y ACC. LIFE IN MOTION;04164388978;Sin Correo;C.N.15 CHAGUARAMOS C/C CIRCUNVALACION URB. PI•ONAL, LOCAL 27;;;F;2
0;002187;J306273603;MULTISERVICIO LOS GUAYABITOS;0241-8674179;Sin Correo;AV. VALENCIA LOCAL N.461 NAGUANAGUA;VALENCIA;;F;9
1;002188;J311737022;GLOBO CAUCHO, C.A;0243-6714716;cegferreira@hotmail.com;C/HERNANDEZ NADAL, LOCAL N.4,RES. CHIARA STA CRUZ;SANTA CRUZ;0003;F;6
0;002189;J311809481;MULTISERVICIOS EL REY, C.A;0243-5112026;Sin Correo;C/GRAN DEMOCRATA,AL LADO DE ALCALDIA EL LIBERTADOR PALO NEGR;;;F;18
0;002191;J300544753;DISTRIBUCIONES LA PLAYA, C.A.;0243-2679935;Sin Correo;AV DR. MONTOYA CC IND. SATALINO II GALPON4 PRC26 SAN JOAQUIN;TURMERO;;T;21
0;002192;J314342053;AUTOSERVICIOS MULTI LUB. XPRESS, C.A.;0243-2169310;Sin Correo;A UNA CUADRA DEL NATIVO;;;F;2
0;002194;J310005753;VENLUB SRL;02446635433;Sin Correo;CALLE MIRANDA LOCAL 89-1, TURMERO;TURMERO;;F;6
1;002195;V116845136;ELIO OCHOA "LUBRIC. EL VETERANO OCHOA";04144958854;morgadolubricante@gmail.com;C/NACIONAL VALENCIA-SECT. EL VENADO,GUIGUE. LUB. LA ENTRADA;VALENCIA;;F;20
0;002196;J128575509;COMERCIAL PLATINIUM;0414-5909245;Sin Correo;AV. CONSTITUCION C/C AV. 15 PI•ONAL, Nß 306-A MARACAY;MARACAY;;F;22
0;002198;J315253259;AUTO ACCESORIOS ESTRARIOS,S.R.L;0243-2670853;Sin Correo;CALLE CAMPO ELIAS CRUCE C/BERMUDEZ N.51,PALO NEGRO;;;F;21
0;002200;J313827010;INVERSIONES DON PIO, C.A.;0414-4840124;Sin Correo;CRTA.NAC.CORO-MORON Nß SEC.LAS DELICIAS BOCA DE AROA TUCACAS;TUCACAS;;F;21
1;002202;J315457857;COOPERATIVA MULTISERVICIOS REBAZA,R.L;0241-8358502;Sin Correo;CALLE ANDRES BELLO C/C MICHELENA, Nß90-64, VALECIA EDO. CARA;VALENCIA;;F;20
0;002204;J315273535;INVERSIONES AUTOMOTRIZ ANZEN CARS, C.;0416-8022381;Sin Correo;C/PAEZ CON SOUBLETE N.93-B LOCAL 3 GUACARA;GUACARA;;F;24
0;002205;J313473227;ALGO MAS QUE GOMAS, C.A;02455644157;Sin Correo;C/LOBERA, C/URDANETA GUACARA LOCAL 90;GUACARA;;F;24
1;002207;J316024776;AUTOPARTES YRAI 2006,C.A;0244-3965505;yrai2006@hotmail.com;C/5 DE JULIO C/C AMERICA,UNA CUADRA DESPUES DE P.DE ORO CAGU;CAGUA;;F;6
0;002208;J070633333;AGROPECUARIA EL CAMPERO;0414-4958875;Sin Correo;CARRETERA GUIGUE,VALECIA SECT. LAS TIAMITAS;;;F;20
1;002209;J408614251;REPUESTOS MIRLOY, C.A.;0243-2363376;repuestosmirloy@gmail.com;AV.CONSTITUCION ESTE Nro.298-A SECTOR SAN JOSE MARACAY ARAGU;CONSTITUCION;0001;F;29
1;002210;J316905306;REPUESTOS LAS PALMERAS,C.A;0241-8676520;Sin Correo;AV. VALMORE RODRIGUEZ SECT. LAS PALMAS NAGUANAGUA;NAGUANAGUA;;F;9
1;002211;J311055363;LUBRICANTES PACHEGIL, C.A;02416159306;telimay82@hotmail.com;AV.STA EDUVIGES SECT.LA VIVIENDA RURAL LOCAL 83-6 NAGUANAGUA;NAGUANAGUA;;F;9
0;002212;V10253807;NUMAN REYES;0416-4423624;Sin Correo;CARRET. VIEJA LA ENTRADA A TRINCHERA, DIAGONAL E/S TREBOL NA;;;F;9
0;002213;J132358250;LUBRICANTES MICHEL;0;Sin Correo;C/NACIONAL VIA LA ENTRADA AL LADO BOMBA EL TREBOL NAGUANAGUA;;;F;9
1;002214;V086881736;JOSE A.OROPEZA(INV.FERREAUTO MUNDIAL;0244-3321082;Sin Correo;AV.PPAL LAS ROSAS N.116 EL CONSEJO;EL CONSEJO;0008;F;7
1;002215;J296372888;CAUCHERA EL TIO TUNNING, C.A.;0241-8473069;Sin Correo;AV.PPAL EL PAITO Nß 2 Y 3 URB.BARRIO LA DEMOCARCIA. VALENCIA;VALENCIA;;F;5
0;002217;J070583492;MULTISERVICIOS TONI SIL;0241-8975677;Sin Correo;AV. BOLIVAR NAGUANAGUA N.191-16 AL LADO DE RES. NAGUA II;;;F;9
1;002218;J306733426;AUTO REPUESTOS CRISTAL, C.A.;0;Sin Correo;AV.BERMUDEZ C/C LOS CEDROS N.156 MARACAY;MARACAY;0002;T;22
0;002219;V167716519;FREDDYS RAMONES (EL BUCHE RAMONES);0416-7305393;Sin Correo;AVV.PPAL PARAPARAL SECT. MIRALVALLE LOCAL4;GUACARA;;F;20
1;002220;J313563382;MULTIREPUESTOS JUANCITO, C.A.;0241-8941616;Sin Correo;CALLE SUCRE C/C AYACUCHO, LOCAL Nß3, TOCUYITO, VALENCIA;TOCUYITO;;T;8
0;002221;J300963128;ZAMORA GAS C.A.;0;Sin Correo;AV PPAL LA MORITA I PARCELA N97;;;F;2
1;002223;J403714746;INVERSIONES LUBRICANTES JOAL KAR'S 2013, C.A.;0414-4900595;Sin Correo;CALLE SUCRE LOCAL Nº4 SECTOR BARRANCON ESTADIO AGUIRRE CAGUA;SAN MATEO;;F;6
0;002224;J316549860;COOP.DE SERVICIOS LAS MERCEDES R.L.;0;Sin Correo;C/LAS MERCEDES C/C LAS FLORES PLAYA GDE.EDO.SUCRE;;;F;21
0;002225;J311314369;LUBRI LIPP C.A.;0416-4788728;Sin Correo;VIA VIGIRIMA SECTOR SIMON BOLIVAR, LOCAL Nß 5001 GUACARA;GUACARA;;F;4
0;002227;J403213879;SERVILUBRICANTES LAS AGUITAS, C.A.;0241-8380416;Sin Correo;AV PPAL DE LAS AGUITAS CASA N-02 SEC. 02 VEREDA 08 LOS GUAYO;VALENCIA;;F;20
0;002230;J312173130;CAR 3000, C.A;0416-7473863;Sin Correo;C/RICAURTE N. 11, ENTRADA PALO NEGRO;;;F;25
1;002231;J307271566;MULTISERVICIOS ANYRA, C.A.;0;Sin Correo;AV. VALMORE REODRIGUEZ, Nß 214-650 SEC LAS PALMERAS, NAGUANA;NAGUANAGUA;;F;9
0;002232;J312416351;EUROJET,C.A;0243-2690922;Sin Correo;AV.INTERCOMUNAL,SANTIAGO MARI•O SECT. CESAR R.N.81 LA MORITA;;;F;25
1;002235;V088216128;RAFAEL D.SIMONS (INV. CANARIAS);0246-9958561;rgdosili@hotmail.com;AV MIRANDA LOCAL5 SECTOR CENTRO, SAN JUAN;SAN JUAN DE LOS;0007;F;25
0;100005;J312333812;BATERIAS FORTE II;0;Sin Correo;AV CONSTITUCION OESTE, SECTOR 23 DE ENERO;;;F;22
0;100007;V126897908;MANUEL DOMINGUEZ F.P;0244-4476829;Sin Correo;AV.PPAL. EL LIMON, NRO.259, EL LIMON EDO. ARAGUA;MARACAY;0001;F;23
1;100008;J313652962;TODO BUS C.A;0414-4507804;todobusca@hotmail.com;AV.CONSTITUCION C.C.COLONIAL LOCAL Nß2 LADO TERMINAL MARACAY;MARACAY;0002;F;22
0;100009;V039539922;JUAN MERCADO (INVERSIONES MERCADO);0235-3418108;Sin Correo;CALLE LA VIGIA SALIDA COROSAL VALLE DE LA PASCUA GUARICO;;;F;18
1;002237;J405856947;LUBRICANTES MYAT MARIÑO 2015, C.A.;0245-5642540;Sin Correo;C/MARIÑO ENTRE LAURENCIO SILVA Y JACINTO LARA LOCAL 2 GUACAR;;;F;24
0;002238;J307529547;MEDITERRANEA DE ALIMENTOS;0243-2616418;Sin Correo;GALPON Nß 53 DIAGONAL A DERPLAST URB. IND. SANTA CRUZ DE ARA;SANTA CRUZ;0003;T;6
0;002239;J107353034;INVERSIONES 3Y;0241-8322949;Sin Correo;AV. PRINCIPAL VIVIENDA LOS GUAYOS SECTOR 3, LOS GUAYOS LA VI;;;F;20
0;002240;J294364608;REPUESTOS Y LUB.LA LUZ DEL SALVADOR,C;0416-3335824;Sin Correo;AV.MIRANDA N.11-10 DIAGONAL A PANADERIA LA ENTRADA GUIGUE;;;F;20
1;002242;J315246880;BREGA IMPORT,C.A;0414-1437862;Sin Correo;AV. ARANZAZU, CASA NRO 57 BARRIO FEDERACION VALENCIA EDO CAR;VALENCIA;;T;5
1;002243;J297436170;INVERSIONES ESCALONA DURAN, C.A.;0244-3230356;neptaliescalona@gmail.com;C/FELIX MARIA PAREDES C/C C/CPO.ELIAS Nß43-A SEC.CENTRO VICT;LA VICTORIA;0008;F;7
1;002247;J313792888;INVERSIONES ZEMAR 2020, C.A.;0244-2515074;Sin Correo;CARRETERA PANAMERICANA N¶ 6 SECTOR LA GRUTA SABANETA EL CONS;TEJERIAS;0008;F;7
0;002250;J306098453;AGRONACIONAL MIRANDA, C.A.;0212-3751124;Sin Correo;CARRETERA SAN JOSE VIA SAN DIEGO, SECTOR TIPIRITIPE, EDO. MI;;;F;7
0;002252;J70582631;INVERSIONES MULTIQUIM;0241-8324556;Sin Correo;URB. LA ISABELICA, SECTOR 3, AV. PPAL 01 Nß55 LA ISABELICA;;;F;5
1;002253;J307018712;MINI AUTO ACCESORIOS GRECIA, C.A.;0241-8341006;odazill@hotmail.com;AV.BOLIVAR C.C.SERVICAUCHOS LOS GUAYOS Nß35-B SEC.LOS GUAYOS;LOS GUAYOS;;F;20
0;002254;J311822542;REAGRYLUB C.A.;0241-6142447;Sin Correo;AV. BOLIVAR DE LOS GUAYOS, LOCALES DE SERV. LOS GUAYOS EDO.;;;F;20
0;002257;J136641634;AUTO ACCESORIOS Y LUBRICANTES JOSUE;04124033148-02418327;Sin Correo;AV. HUMBERTO CELLI, URB. LA QUIZANDA CASA 90-52;;;F;24
1;002258;J310322430;MULTISERVICIOS GOYOAL C.A.;0241-8380743;Sin Correo;AV. PRINCIPAL NVA. VALENCIA, NR 125-A;VALENCIA;;F;8
0;002259;J162428922;LUBRIFILTROS VILLALBA;0241-8388231;Sin Correo;CALLE SUCRE, 56-60 LOS GUAYOS-FRENTE A LA CAMARA MUNICIPAL;;;F;20
0;002260;V121389076;JIMENEZ RAMIREZ EDISON ALFONSO;0414-4544103;Sin Correo;C/C BARRIO INDEPENDENCIA CASA Nß73 MARACAY;MARACAY;;F;21
0;002261;J311602836;LUBRICANTES Y ACCESORIOS ROMER;0414-4695237;Sin Correo;C/ GRAN DEMOCRATA C/C MARINO EDIF. LIBERTAD Nß1, PALO NEGRO.;PALO NEGRO;0003;F;25
0;002262;J315823888;INVERSIONES RAULIN,C.A;0243-2361998;Sin Correo;AV. LOS CEDROS Nß 219 BARRIO SANTA ANA, MARACAY;MARACAY;0002;F;22
1;002266;J401785620;REPUESTOS M & M, C.A;0241-941951;Sin Correo;CALLE SUCRE NR 1 TOCUYITO;TOCUYITO;;F;8
0;002267;V9138430;MARCOS TERAN VERA;0414-1233239;Sin Correo;AV.PPAL.VEREDA Nß7 CUA EDO. MIRANDA;CUA;;F;21
0;002268;J303285597;REPRESENTACIONES CON RIV C.A.;0243-2630758;Sin Correo;CARRETERA NAC. MARIARA NR43 MARIARA. (FTE. A URB. LAS BRISAS;MARIARA;;F;24
0;002269;J313333301;REPUESTOS EL MOLINO 2005 C.A.;0245-5645108;Sin Correo;CALLE CARABOBO C/C MONTILLA Y BRICENO, LOCAL 2 GUACARA, EDO;GUACARA;;F;24
1;002270;J311692886;AUTO REPUESTOS Y PERIQUITOS S.PUNTO B;0245-5641931;Sin Correo;CALLE PAEZ, ENTRE LOVERA E IBARRA, LOCAL 122 GUACARA, EDO CA;GUACARA;;F;24
1;002271;V053716896;NU•EZ N. CESAR P.(VARIEDADES PAULIBET);0412-1492261;Sin Correo;VIA SERVICIO ENTRE NEGRO PRIMERO Y PLAZA DE TOCUYITO;TOCUYITO;;F;8
1;002272;J151033381;MULTISERVICIOS LA INTERCOMUNAL JED;0241-8488845;Sin Correo;AV. SESQUICENTENARIO, LA ISABELICA, PLAZA DE TOROS BARRIO 13;;;F;5
1;002273;J401238262;AUTOSERVICIOS LA ESTACION, C.A.;0243-2631749;Sin Correo;CALLE LA ESTACION Nß 7 MARIARA, EDO. CARABOBO;MARIARA;;F;24
0;002275;V088477525;DELGADO CARMEN EVELIN (LUB BETHEL);0241-6155369;Sin Correo;VIA DE SERVICIO TOCUYITO, BARRIO BUENO, CASA 43-39, VALENCIA;VALENCIA;;F;8
0;002277;V15489123;JOSE ANGEL ALBORNOZ;0416-7418252;Sin Correo;URB. LA FUNDACION 3RA ETAPA, N| 10-34, CAGUA EDO. ARAGUA;CAGUA;;F;21
0;002280;J104593824;ROALF LUB;0;Sin Correo;CALLE RONDON ENTRE PAEZ Y BERMUDEZ, CAGUA;CAGUA;;F;6
1;002281;J306232834;FILTROS CORREA FILCORCA C.A.;0414-4633432;Sin Correo;AV. MIRANDA OESTE NR 170. SECTOR LA ROMANA. MARACAY;LA ROMANA;0001;T;29
1;002282;J293862132;REPRESENTACIONES MIYA C.A.;0414-3469920;Sin Correo;VIA SERVICIO TOCUYITO, FTE. URB. LA ESPERANZA;TOCUYITO;;F;8
0;002283;J316300269;INVERSIONES LA RESPONSABLE;04168152695;Sin Correo;CARRT. PANAMERICANA, LOCAL 170-2 A 100 MTS DE LA ALCABALA;;;F;3
0;002284;J313021725;INVERSIONES HERMANOS MANZO;0416-4334007;Sin Correo;CALLE 12 LOCAL Nß19-1 URB. LA MORA 1, LA VICTORIA EDO. ARAGU;LA VICTORIA;;F;7
1;002287;J075325478;REPUESTOS EUROPEOS PIZZANO C.A.;0243-5544065;Sin Correo;AV. MIRANDA OESTE Nß 172, SECTOR LA ROMANA, MARACAY;LA ROMANA;0001;T;29
0;002288;V10457240;JOSE LUIS RODRIGUEZ;0414-4923279;Sin Correo;PARCELA Nß9, LA JULIA, TURMERO;TURMERO;;F;21
1;002289;J312367644;AUTO ACCESORIOS Y LUBRICANTES LA GRAN "J;0414-3425975;Sin Correo;CC EL REMANZO, PB Nß41, SAN DIEGO VALENCIA EDO. CARABOBO;SAN DIEGO;;F;24
0;002290;J313361488;AMORTIGUADORES LOS MEDANOS C.A.;0241-6185413;Sin Correo;AV. BOLIVAR LOS GUAYOS, LOCAL 3 CENTRO DE LOS GUAYOS, EDO. C;LOS GUAYOS;;F;20
0;002292;J313707864;AUTO PARTES Y SERVICIOS R Y A C.A.;0416-6690025;Sin Correo;CARRETERA VIGIRIMA, SECTOR SIMON BOLIVAR, LOCAL Nß5-2, GUACA;;;F;24
0;002293;J308967939;REPUESTOS ZAPEPE C.A.;0245-5714665;Sin Correo;AV. NUEVA VALENCIA Nß258 CIUDAD ALIANZA, GUACARA EDO. CARABO;GUACARA;;F;20
0;002294;V131449786;JOSE M. MOTA(LUB. MIGUEL);0245-5648798;Sin Correo;CALLE MONTILLA ENTRE BOLIVAR Y SUCRE, GUACARA EDO. CARABOBO;GUACARA;;F;24
0;002297;J400790514;MULTISERVICIOS MILFER, C.A.;0241-2057170;Sin Correo;C/4 CASA 2 SECTOR LA ISABELICA SECTOR 4 VALENCIA EDO.CARABOB;VALENCIA;;F;5
1;002298;J400382211;AUTOPERIQUITO MARI CAR 2011, C.A.;0241-8783074;apmc2011ca@gmail.com;AV. BOLIVAR FLOR AMARILLO, CASA Nß39, VALENCIA, EDO CARABOBO;VALENCIA;;F;20
0;002299;V15676803;RAUL DIAZ TOLOZA;0424-3136583;Sin Correo;BARRIO SAN VICENTE Nß5 DESTACAMENTO 21 MARACAY EDO.ARAGUA;MARACAY;;F;21
0;002300;J294487505;AUTOREPUESTOS LLANO ARAGUA,C.A;0244-4176223;Sin Correo;AV. LISANDRO HERNANDEZ Nß1-41, VILLA DE CURA;VILLA DE CURA;;F;25
1;002301;J294848869;LUBRICANTES REPUESTOS Y ACC.DANIESKA,;0412-5061177;Sin Correo;AV PPAL VIVIENDA POPULAR LOS GUAYOS, SECTOR 4B EDO. CARABOBO;;;F;20
1;002302;J311164405;TU ACEITE. COM, C.A.;0244-3867083;Sin Correo;AV. PARADISI Nß 16-1 VILLA DE CURA, EDO. ARAGUA;VILLA DE CURA;;F;1
0;002303;J310365741;MULTISERVICIOS PIEDRA PINTADA, C.A.;0414-4350511;Sin Correo;C.C. PIEDRA PINTADA, VIA VIGIRIMA. GUACARA, EDO. CARABOBO;GUACARA;;F;24
1;002306;J403416974;INVERSIONES A&G 2012, C.A.;04128952048;Sin Correo;AV. FERMIN TORO L/N/44 Z.CENTRO SAN JUAN DE LOS MORROS;SAN JUAN DE LOS;0007;F;25
0;002307;J307737042;AUTO REPUESTOS DICA, C.A.;0241-8975663;Sin Correo;AV.BOLIVAR NAGUANAGUA Nro.183 SEC.CASCO CENTRAL DE NAGUANAGU;;;F;9
0;002308;J313534668;{*}MULTISERVICIOS ORINOCO;0243-2323837;Sin Correo;AV. 19 DE ABRIL C/C SUCRE, N32 MARACAY;MARACAY;;F;2
1;002309;J298479167;INVERSIONES MENDEZ 2009, C.A.;0244-3224681;Sin Correo;C/21 AV.INTERCOMUNAL LA MORA-EL CONSEJO Nß17 URB.LA MORA I V;LA VICTORIA;0008;F;7
0;002310;V10362069;JOSE MANUEL SOTO;0244-3215357;Sin Correo;AV. INTERCOMUNAL LA MORA C/42 NÐ 27;LA VICTORIA;0008;F;7
0;002311;J306444092;CAUCHERA RAYO DE ORO C.A. (RAFAEL OCH;0416-4444832;Sin Correo;CARRETERA NACIONAL VIA ZUATA, EL CASTA•O SECTOR C LA VICTORI;;;F;7
0;002312;V4111486;GONZALO PEREZ;0;Sin Correo;C/PANAMERICANA KM. 38 SECTOR LOS COLORADOS;TEJERIAS;0008;F;7
1;002313;J405392290;LUBRIDAS 2015, C.A;0243-5514638;Sin Correo;SANTA ROSA C/PICHINCHA SUR Nß81 MARACAY EDO. ARAGUA;MARACAY;0002;F;22
0;002314;J071158485;REPO NAGUA, C.A.;0241-8660281;Sin Correo;AV. BOLIVAR DE NAGUANAGUA C/C SALOM Nß 18455, VALENCIA EDO.;VALENCIA;;F;9
0;002315;J315260620;LUBRICANTES HERLECEL, C.A.;0241-8785623;Sin Correo;AV. BOLIVAR CASA Nß46, PARCELA 40 FLOR AMARILLO, EDO. CARABO;;;F;20
0;002317;J297899626;REPRESENTACIONES EL JABILLOCAR, C.A.;0414-0403187;Sin Correo;CALLE PIAR, CASA NRO 60 SECTOR LA FLORIDA GUACARA EDO CARABO;GUACARA;;F;24
0;002321;J075588657;{*}HIDROTEC, C.A.;0414-4573001;Sin Correo;C/PICHINCHA NORTE Nß20 MARACAY EDO. ARAGUA;MARACAY;;F;2
1;002322;J306916741;REPUESTOS Y SERVICIOS LA GARCILLERA C.A.;0241-8329539;Sin Correo;AV. PPAL LOS GUAYOS VIA EL ROBLE LOCAL Nß13 EDO. CARABOBO;GUACARA;;F;20
0;002324;J301218248;ACCESORIOS LIMAR S.R.L.;0414-4004752;Sin Correo;CALLE SUCRE ENTRE LIBERTADOR Y ZAMORA, LOS GUAYOS EDO. CARAB;;;F;20
0;002325;J313955590;INVERSIONES CHRIS-JO,C.A;0244-5112062;Sin Correo;C/ COLOMBIA LOC 38-1 SAN MATEO FA 50MTS BIBLIOTECA VIRTUAL;;;F;6
1;002327;J308462837;MULTISERVICIOS MARUS SRL;0241-8941358;maruja_romerob@hotmail.com;AV. BOLIVAR URB. JOSE RAFAEL POCATERRA, LOCAL 2 TOCUYITO;TOCUYITO;;F;8
0;002328;E821668649;MANUEL ZU•IGAN;0241-8472560;Sin Correo;AV. INT. LA ISABELICA, PLAZA DE TOROS, VALENCIA;VALENCIA;;F;5
0;002329;J308905763;REPUESTOS Y ACCESORIOS EL GUACARAZO C;0245-5640851;Sin Correo;AV. CARABOBO, CALLE LORENA E IBARRA, A 50 MTS BCO. PROVINCIA;;;F;24
2;002330;J300954790;MULTISERVICIOS FLASH C.A.;0241-8941737;Sin Correo;VIA SERVICIO C/NEGRO PRIMERO N|93-31;;;F;8
1;002331;J401990347;ACCES Y REPTOS AL MAYOR Y DETAL DERLYN,C;0241-9131036;dayer.008@hotmail.com;AV PPAL MALAGO CUARTO N/17-18 URB VIVIENDA RURAL BARBULA;VALENCIA;;F;9
1;002332;J306328319;AUTO PERIQUITOS MARIARA C.A.;0243-2638345;Sin Correo;AV. CARABOBO C/C INDEPENDENCIA, MARIARA EDO. CARABOBO;MARIARA;;F;24
0;002334;V71128570;EROY ALVARADO;0414-4223432;Sin Correo;CALLE SERVICIO LOS CHORRITOS, AL LADO DE RPTOS LOS LLANOS, T;;;F;8
0;002335;J109413743;INVERSIONES TACARIGUA;0243-2172965;Sin Correo;CARRET. NACIONAL MARACAY VALENCIA Nß89 SECTOR LA PLANTA, LA;VALENCIA;;F;24
1;002338;J310474419;TODOFIAREPUESTOS C.A.;0243-2474297;Sin Correo;AV LOS CEDROS C/C JUNIN N96-1 MARACAY;MARACAY;0002;F;22
1;002339;J313769231;SERVICIOS Y LUBRICANTES EL CATIRE C.A.;0;Sin Correo;BARRIO SANTA ANA DETRAS DEL TERMINAL DE PASAJERO MARACAY;MARACAY;0002;F;22
0;002340;V096433758;{*}JUAN MANUEL LORENZO;0416-6436831;Sin Correo;AV.LAS DELICIAS EDIF.LOS TAGUANES PISO 1 APTO.D1 MARACAY;MARACAY;;F;2
0;002341;J110520502;BAR RESTAURANT EL CARMEN;0;Sin Correo;CARRETERA NACIONAL LA VILLA SAN JUAN SECTOR EL CARMEN;SAN JUAN;;F;5
0;002351;J307328584;INVERSIONES LIMENA, C.A.;0;Sin Correo;CALLE BOLIVAR Nß116, FRENTE AL SINDICATO AZUCARERO, SAN MATE;;;F;6
1;002352;J298592320;INVERSIONES MASA KALUNGA,C.A.;0416-7431477;yovelandy@gmail.com;C/MARI•O Nß20, SECTOR LA OTRA BANDA LA VICTORIA EDO. ARAGUA;LA VICTORIA;0008;F;7
0;002353;J294603211;INVERSIONES YOJADO,C.A;0241-8588068;Sin Correo;C. ROSCIO CENTRO COMERCIAL ARGA, LOCAL 30-31 URB. RIPEC, VAL;VALENCIA;;F;20
1;002354;J297885196;LUBRIREPUESTO ALEYESE, C.A.;0241-6152813;Sin Correo;VIA DE SERVICIO MERCADO DE MAYORISTAS, TOCUYITO VALENCIA,;TOCUYITO;;F;8
0;002355;J113600884;REPUESTOS Y BAZAR FLOR AMARILLO;0241-8780482;Sin Correo;AV. TACARIGUA DE FLOR AMARILLO, CC MARTINS, LOCAL 3;;;F;20
2;002356;J302425417;REPUESTOS NINO, C.A.;04143485139;Sin Correo;AUTOPISTA VALENCIA-TOCUYITO, VIA SERVICIO CC CADAFE;TOCUYITO;;F;8
0;002359;J051449343;LUBRICANTES CARMEN;0;Sin Correo;AV PEDRO MELIAN FRENTE A MERCADO DE GUAJIROS, VALENCIA;VALENCIA;;F;5
1;002361;J298249870;AUTO LAGO, C.A.;0;Sin Correo;AV. BOLIVAR OESTE N.260 SECT. LA COROMOTO MARACAY;LA COROMOTO;0002;F;29
0;002363;J138899680;ACCESORIOS CHERRY;0416-4368086;Sin Correo;CALLE LORENZO ENTRE MARI•O Y GIRARDOT, LOCAL Nß114 GUACARA E;GUACARA;;F;24
0;002365;J312824603;MARMOLES Y GRANITO ARAGUA, C.A.;0;Sin Correo;CALLEJON GUERITO LOCAL N-7-B BARRIO LIBERTADOR EDO. ARAGUA;;;F;21
0;002369;J312432277;REPUESTOS V DEL SOCORRO;0245-5648774;Sin Correo;CALLE AREVALO GONZALEZ CC ANAMEL, LOCAL 3 GUACARA, EDO. CARA;GUACARA;;F;24
1;002370;J313063630;SUREPUESTO CAGUA C.A.;0;Sin Correo;CALLE BOYACA LOCAL NRO 104-31-15 SECTOR CENTRO CAGUA EDO.ARA;CAGUA;0005;T;6
0;002372;J297113789;FERRE-REPUESTOS DISTR. Y REPRESEN. LINO;02368-3343206;Sin Correo;C/ANDRES ELOY BLANCO C/C ADOLF. CHATAING EDIF LINO PB COMBIT;ALTAGRACIA;0010;T;30
0;002379;J305113360;DIST. DE REPUESTOS MARGARITA,DIREMAR,;0243-2635160;Sin Correo;LOCAL Nß13, AV. CARABOBO, EDIF. VIRGEN DEL CARMEN, MARIARA;MARIARA;;F;24
0;002383;J300543943;AUTO REPUESTOS SANPROST;0244-8080249;Sin Correo;C. RONDON EDIF ARAGUANEY Nß4, ENTRE CARRET. NAC. Y PICHINCHA;;;F;6
0;002385;J312876948;INV. Y DISTRIBUCIONES HERNANDEZ, C.A.;0243-2460386;Sin Correo;CALLE CARABOBO NORTE Nß80 SECTOR LA DEMOCRACIA, MARACAY;MARACAY;;F;22
0;002392;J022330183;AUTO REPUESTOS LA CAMPESINA;0;Sin Correo;C/ BOLIVAR N8 GUAYABAL, SAN FERNANDO EDO. GUARICO;SAN FERNANDO;;F;18
0;002399;J312986310;INVERSIONES CRUZAGREDO, C.A.;04164454327;Sin Correo;AV. PERIMETRAL SECTOR EL ESCONDIDO I CASA S/N PTO. AYACUCHO;;;F;21
0;002402;J075269208;ESTACION DE SERVICIO LA COROMOTO;0414-5882808;Sin Correo;C/PARAMACONI N.56 PALO NEGRO;;;F;21
0;002403;J309092731;AUTO REPUESTOS JOLECAR, C.A;0243-2677061;Sin Correo;C/PARAMACONI C/CALLE CAMPO ELIAS ESQUINA NARANJA CON AZUL;PALO NEGRO;0003;F;30
0;002405;J075754514;DISTRIBUIDORA FIB S.R.L.;0245-5713357;Sin Correo;CARRETERA NACIONAL LOS GUAYOS-GUACARA, ESTACION DE SERVICIO;GUACARA;;F;20
0;002406;J313732001;REPUESTOS Y ACCESORIOS JOSEITO;0241-8942042;Sin Correo;AV. LA HONDA C.C. LA HONDA LOCAL 2 TOCUYITO 100 MT PASARELA;;;F;8
1;002407;J293945046;MULTISERVICIOS Y REPUESTOS BAEZ, C.A.;0242-3722136;Sin Correo;AV.YARACUY CASA PARCELA Nß CASCO CENTRAL MORON;MORON;;F;9
0;002411;V7182921;DIEGO PALACIOS;0414-4527843;Sin Correo;EL CASTA•O MARACAY EDO. ARAGUA;MARACAY;;F;21
0;002413;J294918778;INVERSIONES L.T.H 2000,C.A;0241-8672282;Sin Correo;AV BOLIVAR NAGUA NAGUA, LOCAL 191-122 VALENCIA EDO CARABOBO;VALENCIA;;F;9
0;002414;J307025816;CORPORACION METALURGICA MADERERA C.A.;0;Sin Correo;SECTOR SAMAN DE GUERE, TURMERO EDO ARAGUA;TURMERO;;F;21
